"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"4042","SuperLexard","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4043","Carlojcb2010","Isang araw may malakas na bagyong dumating grabe super thypoon BAGYONG MARIO umabot hanggang roof ang baha may... http://t.co/FhuHKQi4GG",,,"0","1","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","1","0","0","0","0","1","1","2","0","1","4","1","1","0","1","1","1","1","0","0","1","0","0","0","0","2","1","0","0","0","6","1","3","0","3","2","1","0","1","0","4","2","0","1","1","0","1","0","1","1","2","7","0","3","0","1","20"
"4044","darsthepotato","@TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan HAHA XDD",,,"1","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","3","1","0","0","2","0","2","1","1","3","1","2","0","0","0","1","0","0","0","3","0","0","0","0","2","0","1","1","0","1","1","1","0","1","0","3","0","2","0","0","0","0","0","0","1","3","0","1","0","2","20"
"4045","patriciagener","RT @Senyora: Wag ka lumusong sa baha. Baka mapagkamalan kitang lumulutang na daga",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","3","0","1","3","0","1","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","4","1","2","1","1","0","1","2","0","2","1","0","0","0","1","0","0","0","0","0","0","3","0","2","1","1","15"
"4046","maaagsruiz","@WeberRuiz pag nag subside na baha dadalhan namin kayo ng food  :))",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","2","0","1","1","1","1","0","1","0","4","0","0","0","0","0","0","0","0","2","0","1","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","1","1","1","1","0","0","12"
"4047","janelsssevilla","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4048","MSJanyn","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4049","CVG4EVER","@ProudFrand  baha sa inyo??",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","5"
"4050","lanztenorioo","BAHA NA IHMC ! Si Mario kasi ee ! #MarioPH",,,"1","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","10"
"4051","abbibayy","@allyzonambas wala ng baha dyan?",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","2","0","0","6"
"4052","cjpt_tin","@22Sinio Baha sa inyo?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","5"
"4053","blazikenneth","Sana tumigil na ulan para di na umabot ng lagpas-tao yung baha dito sa Cainta...",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","1","0","0","0","1","1","0","0","2","0","1","0","1","2","3","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","0","1","0","0","2","0","0","0","0","3","0","0","0","1","0","0","2","0","1","0","2","16"
"4054","cheeksforevs","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4055","mikobau","@JanaTatad @riosumalinog @Fayatooot si bambi tuyong tuyo na sa dorm nya.. Hahaha :)) pag wala ng baha alam na :))",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","1","1","0","3","1","0","3","0","2","2","4","1","0","1","0","1","0","0","0","4","0","0","0","0","4","0","2","0","1","1","1","0","0","2","0","1","0","3","3","0","0","0","0","0","1","2","0","2","2","1","21"
"4056","RusselGupit","Hanggang tuhod na yung baha! Zzz",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","1","0","0","7"
"4057","aenaarellano","RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","2","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","1","2","19"
"4058","AgeeentK16","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4059","metzeyyy","@chumaridumapias baha sa inyo?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","5"
"4060","brokenstars07","Tra sa evacuation center lubog na sa baha kmi hehehe nsan n tga ligtas nmn heheh http://t.co/LZfYKbH0Nm",,,"0","1","0","tl","O","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","0","0","1","0","1","1","1","0","2","0","4","0","1","0","1","1","0","1","0","1","1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","3","0","1","1","0","1","0","1","0","0","0","0","1","0","3","17"
"4061","SenyoraNiJK","@MsMinchinNiJK @MarimarNiJK pina elevate ko na kay Facundo ang hacienda para hndi maabot ng baha haha JK Selfie Tayo",,,"0","0","0","tl","O","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","0","0","0","0","0","3","0","2","0","1","0","2","2","1","0","2","0","1","0","0","0","0","0","0","4","0","0","0","0","2","0","1","0","0","1","1","2","0","1","1","3","0","1","2","0","0","0","0","0","2","2","0","1","1","0","19"
"4062","kinggiyongchy","Akala ko talaga may pasok ee. Wala kasing sinasabi sa balita. Puro video ng baha",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","2","1","0","4","0","0","1","0","2","3","1","2","0","0","0","1","1","0","0","1","0","0","0","0","2","1","2","0","0","0","0","2","0","2","1","0","0","0","1","1","0","0","3","1","1","2","0","2","0","2","17"
"4063","IMGonzales16","@SOUKOR: Bhe hanggang dibdib na yung baha dito samin! Wag mo kong lokohin wala kang dibdib! Aw",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","1","0","1","3","0","1","0","1","1","1","0","0","1","0","0","0","0","0","2","0","0","0","0","5","1","2","1","1","1","0","2","0","0","1","1","0","0","1","0","0","0","0","0","0","5","0","1","0","1","20"
"4064","abadillaedrick","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4065","Prieenkles","@ojlovesmiley kahit saan baha... Buti pa kayo makakain agad :(((((",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","0","0","1","0","2","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","2","0","0","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","11"
"4066","TresyaMarie15","RT @junoabanilla: ayoko na palang pumasok sa manila laging baha. hahahaha",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","3","0","0","2","0","0","0","1","1","0","1","3","0","4","0","1","4","1","1","0","0","0","0","0","0","0","5","0","0","0","0","2","0","1","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","1","0","1","2","0","2","1","1","13"
"4067","Kyrruuhhh","RT @Caaaaabs: kung ganito lang sana ang baha magtatampisaw talaga ako hahaha  #MarioPH #HugotSaTagUlan http://t.co/OfSSapDFHz",,,"1","0","1","tl","O","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","2","1","0","3","0","1","5","0","3","0","1","3","0","0","0","1","1","0","0","1","1","4","1","0","0","0","3","2","1","1","0","2","1","1","1","4","1","2","0","2","1","0","1","0","0","0","0","3","0","1","1","4","16"
"4068","RnzwAustria","@hannahcdynxx oo :( baha na dyan? :o haha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","9"
"4069","MernHusting_","@TheQueeNavy @dheniecallos Baha sa loob ng bahay, sa labas wala!! Saket beh  hahaha",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","2","0","0","4","0","3","2","1","0","0","0","0","0","0","1","0","5","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","1","0","3","1","3","15"
"4070","ethanatienza","Hanggang dibdib na daw ang baha! Ay teka, eh wala ka namang dibdib ah?",,,"0","0","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","1","4","0","2","0","0","1","2","0","1","0","0","0","0","1","0","2","0","0","0","0","3","1","1","0","0","3","0","1","0","0","0","0","1","0","2","0","0","0","0","0","1","4","0","1","0","0","17"
"4071","jingsiacor28","RT @BEA_iLoveINAY: sana huminto na yung ulan... humupa na ang mga baha... marami ang nag-aabang sa #TheRealEnding ng #AngDalawangMrsReal to‚?¶",,,"1","0","1","tl","O","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","1","0","2","0","3","1","0","3","7","1","1","0","2","2","4","2","0","2","0","0","0","0","0","1","0","0","0","0","6","1","1","1","0","2","1","0","0","0","2","2","0","0","5","0","0","0","0","0","1","8","0","2","1","2","23"
"4072","Elll_Eyyy","@NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","0","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","0","2","22"
"4073","Irviiiiiin","RT @athangarcia: Oo bro baha na. Lampas pinto na tubig sa bahay haha @JeremiahTrajano http://t.co/VfG3UmSZNX",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","1","1","0","0","0","2","1","4","0","1","1","2","1","0","1","1","0","0","0","0","5","1","1","0","0","1","1","3","1","0","0","1","0","1","0","0","2","0","1","2","0","1","0","1","1","1","1","0","2","2","1","17"
"4074","DyooshwaaH","Prayer Brigade ang Ipasa hindi Sex Scandal. Hahaha :D #HugotSaTagUlan #MarioPH #DahilMayBagyoNgayon Safe Haven Baha",,,"1","0","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","0","3","0","1","2","0","1","3","1","4","0","3","1","0","1","0","0","0","0","0","1","1","5","0","0","0","0","1","2","2","0","2","1","0","0","0","1","0","3","0","1","0","0","0","0","1","0","3","2","0","2","0","3","16"
"4075","xxellalnrdo","MAS OKAY NANG MAY PASOK, KESA NAMAN MAKITA KO NA MAY MGA TAONG NAWAWALAN NANG BAHAY DAHIL SA BAHA.",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5","5","0","0","1","0","0","0","0","0","0","1","4","0","3","0","1","1","5","0","0","0","0","0","0","0","0","2","0","0","0","0","3","1","2","0","1","0","0","2","0","2","4","0","1","0","5","0","0","0","2","0","4","3","0","2","0","2","21"
"4076","rajgelannromero","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4077","oKEIRANyan","mawala lang tong baha. uuwi ako laguna! swear",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","3","0","1","0","1","0","0","0","0","0","1","0","0","0","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","0","0","10"
"4078","jaileyaceee","RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!",,,"0","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","1","0","0","3","3","1","2","0","2","4","2","0","1","3","0","0","0","0","0","1","1","0","0","0","3","2","1","1","0","0","1","2","0","0","3","0","1","0","2","0","0","0","0","0","1","4","0","1","1","2","23"
"4079","nikeyynashen","RT @TheUSTF: Yang baha at ulan? Parang feelings ko. Ngayon lang yan. Bukas makalawa, wala na rin to. Maghintay ka lang! #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","1","0","3","2","0","2","7","0","1","1","0","6","2","3","0","1","0","1","0","0","0","1","0","0","1","0","3","1","2","1","1","1","2","2","0","2","2","0","1","2","1","0","0","0","1","0","2","6","0","1","1","1","29"
"4080","PalmaMihooo","@FritzieRamirez haha oo mga noh. puta baha lahat!!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","10"
"4081","jeyceeeee","RT @imjanmariel: @dnjrrlcaps: @Caaaaabs: kung ganito lang sana ang baha magtatampisaw talaga ako hahaha  #MarioPH #HugotSaTagUlan http://‚?¶",,,"1","0","1","tl","O","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","1","2","0","0","3","0","1","6","0","3","1","1","3","0","0","0","1","1","0","0","1","1","4","1","0","0","0","3","2","1","3","0","2","1","1","0","4","1","2","0","2","1","0","1","0","0","0","0","3","0","1","3","3","20"
"4082","jvGOODboy","Marami pa ring mga naka ngiti kahit Baha na :D #MarioPH #itsmorefuninthephilippines",,,"1","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","1","0","2","0","3","0","0","0","0","0","2","0","0","0","3","0","0","0","0","1","0","1","2","1","0","0","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","2","0","0","0","0","0","0","2","0","1","0","0","12"
