"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"290","chelsnerralph","@zZen_Malik kuya may baha diyan?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","6"
"291","xxnicoleyyy","@imauuuu hahahaahahaha ilublubo sa baha!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","7","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","6"
"292","monchiaooo","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"293","StunningJheng","@jyceanneprz pag d n malakas ulan. lampas tao n nga daw baha dun ngaun ee! potekk",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","1","0","1","2","0","1","0","0","3","4","1","1","0","0","0","0","0","0","1","0","0","0","0","1","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","2","0","1","0","0","18"
"294","bilbilasco","RT @Paodeluna_: Friday- baha Saturday-baha Sunday-onting baha/putek Monday-putek na makapal Tuesday-putek  Wednesday-putek na pwede na daan‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","1","0","0","1","1","0","3","1","2","0","3","0","4","0","0","0","0","0","0","3","0","0","0","0","1","0","2","1","2","0","1","0","0","0","2","0","0","1","4","0","0","0","0","0","6","1","0","3","1","1","17"
"295","JohnGoRegalado","Wala na sanang baha bukaaaas! 50 nalang pera koo! ahhahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","3","1","4","0","1","2","2","0","0","0","0","0","0","0","0","4","0","0","1","0","2","0","2","0","0","1","0","1","0","0","0","0","0","0","3","0","0","0","1","0","0","2","0","1","0","1","12"
"296","nezasdfghjkl8","Pls ingatan nyo po yung mga nasa labas at nagsasuffer sa baha! Magpray po tayong lahat!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","2","0","0","1","1","2","0","1","2","3","0","0","0","0","0","0","0","0","2","0","0","0","0","2","2","1","0","1","1","1","0","0","2","2","0","0","3","2","0","0","0","3","0","2","3","0","2","0","3","18"
"297","iamkelescueta","Ayan nagalit na si MARIO...dahil sya ang sinisisi sa Ulan at baha!! http://t.co/tfzKJD7JMN",,,"0","1","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","2","1","1","0","1","3","0","2","0","4","1","2","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","2","2","0","1","0","1","1","0","1","2","0","1","0","0","0","1","1","0","1","0","1","16"
"298","ecbeltran","@kayeendii haha hindi ko naman sinabing umulan gusto ko lang ng suspensyon kasi baha bukas sa mga dadaan ko :)))","14.51297","121.042025","0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","3","0","0","0","4","0","2","0","3","2","2","0","0","1","0","0","0","0","0","3","0","0","1","0","3","1","2","0","1","0","0","4","0","0","1","2","0","0","2","0","0","0","2","0","1","3","0","1","0","1","20"
"299","camvitalista","@jinelaramos im fine and im starving hahaha baha ba jan sa inyo?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","2","0","3","1","2","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","2","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","2","0","1","13"
"300","alminaaadenisee","@mikhaeloyola @deguzman0019 baha din ata sa Pampanga. kawawa si bobby",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","5","0","0","0","1","0","0","1","0","0","0","2","0","1","1","2","1","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","1","2","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","11"
"301","JeremiahTrajano","RT @athangarcia: Oo bro baha na. Lampas pinto na tubig sa bahay haha @JeremiahTrajano http://t.co/VfG3UmSZNX",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","1","1","0","0","0","2","1","4","0","1","1","2","1","0","1","1","0","0","0","0","5","1","1","0","0","1","1","3","1","0","0","1","0","1","0","0","2","0","1","2","0","1","0","1","1","1","1","0","2","2","1","17"
"302","OfficialLRTA","@HeyAlvinFhorest LRT is still operating at this time. Walang baha po sa Central",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0","0","3","1","1","1","0","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","1","3","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","1","0","1","14"
"303","Chrispatron56","sinong malapit sa Kalentong tanong lang baha pa ba?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","0","0","2","2","0","1","0","1","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","4","0","2","0","3","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","4","0","2","0","1","10"
"304","dianneduallo","Grabe Baha na sa cartimar tapos sinarado na daan papuntang metropoint",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","2","0","0","0","2","0","1","0","2","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","2","1","0","0","0","3","0","0","0","0","1","0","1","0","1","0","1","11"
"305","dianamnnsla","RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","2","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","1","2","19"
"306","KatSanMiguel","Baha na dito sa may terrace namen hahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","1","0","0","1","3","0","1","0","2","0","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","1","0","0","1","0","1","8"
"307","joshabelle","RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","2","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","1","2","19"
"308","Paodeluna_","Friday- baha Saturday-baha Sunday-onting baha/putek Monday-putek na makapal Tuesday-putek  Wednesday-putek na pwede na daanan",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","1","0","0","1","2","0","3","0","2","0","3","0","4","0","0","0","0","0","0","3","0","0","0","0","1","0","2","0","2","0","0","0","0","0","2","0","0","1","4","0","0","0","0","0","6","1","0","3","0","1","14"
"309","junesantoss","RT @TheUSTF: Yang baha at ulan? Parang feelings ko. Ngayon lang yan. Bukas makalawa, wala na rin to. Maghintay ka lang! #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","1","0","3","2","0","2","7","0","1","1","0","6","2","3","0","1","0","1","0","0","0","1","0","0","1","0","3","1","2","1","1","1","2","2","0","2","2","0","1","2","1","0","0","0","1","0","2","6","0","1","1","1","29"
"310","paolo1399","@jaccirochaa jogging na habang baha pa para heavy!!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","2","0","2","0","0","9"
"311","migzcabral","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"312","iamaskeylegend","@mariahhxxx Baha na hanggang leeg. tapos yung bubong natin nagbakasyon daw muna. hahaha joke okay lang kami",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","0","0","0","1","1","0","0","3","0","4","0","0","1","3","2","0","0","0","0","0","0","0","5","0","1","1","0","4","1","2","0","2","0","0","1","0","1","1","2","0","1","4","0","0","0","1","0","1","5","0","2","0","0","19"
"313","iamRrreizel","@Gavankenny @markgabriellef @IammeKCL #Bonjoy sup MCBOYZ ayos lang ba kayo? nasa talampakan na yung baha samin hahaha :)",,,"1","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","1","0","0","1","0","1","0","0","1","3","0","3","1","2","2","2","0","0","0","0","0","0","0","0","4","0","0","0","0","2","2","2","0","1","1","0","1","0","1","1","1","0","0","2","0","0","0","1","0","2","2","0","2","2","2","19"
"314","grldnanne","@Junsanity07 oo buset pag baha pa din dalawang gabi na ko dto sa kaibigan ko hahaha :) ayy sayang! Ingat kayo later! :))",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","2","1","0","1","4","1","3","0","2","2","1","0","1","1","0","0","0","0","0","4","0","0","1","0","2","3","2","0","0","1","2","4","0","0","0","1","0","2","1","0","0","0","0","0","3","3","0","1","0","3","25"
"315","Layb0osh09","Grabe BAHA na sa Paligid namin :(( Keep Safe Everyone :3",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","1","0","1","1","0","2","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","2","11"
"316","cathyvillaflor","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"317","crisellevc","Kapag taga-Malabon sanay agad sa baha eh no?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","3","0","1","1","0","1","0","2","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","2","1","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","2","9"
"318","yaanyoung","So sweet ‚?° ‚?° ‚?° Pinasan niya ko palabas sakanila wag lang mabasa ng baha yung paa ko.. ‚?° ‚?° ‚?°",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","1","0","0","0","1","1","0","1","3","0","1","0","2","3","2","1","0","0","0","0","0","0","0","1","0","0","0","0","4","0","1","0","0","0","1","2","0","0","1","0","0","0","1","0","0","0","3","0","0","3","0","3","0","3","22"
"319","kweyniiee","@shabondoc_ malalim naman talaga yung baha sa espa√±a ee!! Hahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","1","0","3","1","0","3","0","1","2","1","0","0","0","0","1","0","0","0","5","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","1","11"
"320","_Padillasophia","@_Sebastiaann tien? Baha sainyo?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","6"
"321","jsmnesgrr","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"322","YZAbeluh","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"323","lagkitkat","Bumaba ka na baha! I forgot to buy my dinner!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","2","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","12"
"324","HelloBABE08","tsskkkkkk pumasok yung tubig sa kwarto ko :( baha tuloy!! tskk",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","12"
"325","DelishaStyles","Jgh solid baha pauwi ge sm pa kasi eh hahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","1","0","2","0","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","10"
"326","sanji20142","@sanji nag pabuhat nalang sa taas ng baha",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","2","0","1","0","1","1","3","0","0","0","0","0","0","0","0","2","0","0","1","0","3","0","1","0","0","0","1","0","0","1","0","0","0","1","2","0","0","0","1","0","0","2","0","1","0","2","8"
"327","Markiefeller","@BlackandGelowww @kennsantoss @alfredtheodored @karlsyyyy  naka dehado anyan pre, mga 2 weeks bago mawala baha na ganyang kalala hahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","1","1","4","6","0","3","1","0","4","2","0","0","1","0","0","0","0","0","5","0","0","0","0","1","2","2","0","0","1","0","1","0","0","2","1","1","0","2","0","0","0","0","0","0","1","0","2","3","1","19"
"328","eysonic","@michhyyyy kayo din dyan! Grabe din ang baha dyan sa v.mapa ah!",,,"0","0","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","3","0","2","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","16"
"329","GabbyPrecilla","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"330","myprincesssica","Nakakainis!! Bakit ba kase baha sa may masinag!!! Gusto kooo manuod! Wala naman ako madadaanan!! NAKAKAIYAK!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","2","1","0","1","4","0","1","0","1","1","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","1","1","2","0","0","4","0","0","0","5","0","0","0","2","0","1","0","0","3","0","1","21"
