_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,city,creationdate,favorite,hashtags,id,latitude,longitude,mediaurl,replyto,replytoscreenname,replytouser,retweet,retweetcount,screenname,source,text,userid
182288678,false,finalized,3,7/18/2012 09:07:14,Personal message,0.6828,,,Thu Jun 02 14:06:19 AST 2011,FALSE,,76243239354646496,-1,-1,,-1,null,-1,FALSE,0,Kiiylie,"&lt;a href=""http://www.echofon.com/"" rel=""nofollow""&gt;Echofon&lt;/a&gt;",My thoughts and prayers go out to everyone affected by the tornado in MA!,217600123
182288679,false,finalized,5,7/18/2012 10:30:36,Informative (Indirect),0.5779,,,Fri Jun 10 04:43:38 AST 2011,FALSE,ksstorms,79000736725340096,-1,-1,,-1,null,-1,剔䕕,27,TonyDuzlt,web," @KAKEnews: If you are in the city of Wichita, you should be in your tornado shelters. #ksstorms",262031233
182288680,false,finalized,4,7/18/2012 20:21:48,Informative (Direct),0.468,,,Sun May 29 23:43:11 AST 2011,FALSE,,74938862094397408,-1,-1,,-1,null,-1,FALSE,0,Lupita_GarzaG,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;","Holy hell...a tornado warning for east of Grand Rapids, MI!!!",146852194
182288681,false,finalized,3,7/18/2012 11:20:47,Informative (Direct),0.6947,,,Thu Jun 02 02:07:45 AST 2011,FALSE,,76062407998451696,-1,-1,,-1,null,-1,剔䕕,1,jaxmom7,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;"," @gf_froggie: ""If it weren't for interruptions, Jesus wouldn't have had a ministry."" ~Matt Proctor (president of Ozark Christian Colle ...",35221896
182288682,false,finalized,5,7/18/2012 10:21:30,Informative (Direct),0.6035,,,Wed May 25 04:47:28 AST 2011,FALSE,,73203495527911392,-1,-1,,-1,null,-1,FALSE,0,fraudfeasor,web,"Just remember, if you are outside in a tornado, you are screwed.  Indoors, think about bathtub/mattress combo.",15261077
182288683,true,golden,15,7/18/2012 20:15:20,Informative (Indirect),0.8791,Informative (Indirect),,Tue May 24 02:16:39 AST 2011,FALSE,Joplin,72803153984225200,-1,-1,,72800919682678704,BlairMiller9,19651222,FALSE,0,BoHussey,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",Stunning  @BlairMiller9 CNN reports: X-rays from St. John's Hospital found 70 miles from #Joplin,21562858
182288684,false,finalized,4,7/18/2012 11:02:31,Personal message,0.5439,,,Wed May 25 21:12:19 AST 2011,FALSE,,73451342047358896,-1,-1,,-1,null,-1,FALSE,0,leiliani,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;","A friend's childhood home was destroyed by a tornado on Sunday, his family is ok but makes you think about (cont) http://tl.gd/amgnbd",23255834
182288685,false,finalized,3,7/18/2012 11:20:47,Informative (Indirect),0.6677,,,Wed May 25 02:45:28 AST 2011,FALSE,kswx,73172794623532992,-1,-1,,-1,null,-1,FALSE,0,mom2two2330,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;",Pawnee county in Ok too!  @severestudios: Tornado Warning for Pawnee County in KS until 7:15pm CDT. #kswx,53749397
182288686,false,finalized,3,7/18/2012 09:03:26,Informative (Indirect),1.0,,,,,,75400638544084896,,,,,,,,,,,#usnews Missouri officials continue identifying tornado dead ,
182288687,false,finalized,5,7/18/2012 11:20:47,Informative (Indirect),0.6316,,,Mon May 30 01:07:04 AST 2011,FALSE,RedSox,74959970730377200,-1,-1,,-1,null,-1,FALSE,0,shelley1005,web,"Tractors?  @ScottLauber Tornado warning in Detroit. Combo of 10 tractors, golf course, lawn equipment on tarp. Not a good sign. #RedSox",15931540
182288688,false,finalized,5,7/18/2012 09:29:06,Informative (Indirect),0.8218,,,Wed May 25 19:20:45 AST 2011,FALSE,,73423267658084304,-1,-1,,-1,null,-1,剔䕕,1,onepamperedgirl,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;", @TBBrannon: High Risk of Severe Weather today for Northeast and Northcentral Arkansas. A Tornado Watch for Northern 2 rows of countie ...,272711119
182288689,false,finalized,5,7/18/2012 11:32:02,Informative (Indirect),0.5844,,,Fri Jun 03 03:17:11 AST 2011,FALSE,,76442268629864400,-1,-1,,-1,null,-1,剔䕕,10,BradHouTx,web," @ProFootballTalk: Bills players, New Era donating at least $10,000 to Joplin tornado relief http://bit.ly/ln4qMA",24635996
182288690,false,finalized,4,7/18/2012 13:50:50,Informative (Direct),0.7844,,,Mon May 23 16:51:04 AST 2011,FALSE,Joplin,72660820051500992,-1,-1,,-1,null,-1,剔䕕,22,River_City,"&lt;a href=""http://stone.com/Twittelator"" rel=""nofollow""&gt;Twittelator&lt;/a&gt;", @BlogsofWar: Our city needs your prayers.   http://t.co/qzNCojX #Joplin,15711730
182288691,false,finalized,4,7/18/2012 09:26:26,Informative (Indirect),0.5398,,,,,,78838056777555904,,,,,,,,,,,"Donations for tornado victims can be dropped off: Bottled water, diapers, non-perishable baby formula",
182288692,false,finalized,3,7/18/2012 09:32:20,Personal message,0.6638,,,Thu May 26 08:10:27 AST 2011,FALSE,,73616967885524896,-1,-1,,-1,null,-1,FALSE,0,lyltyrspctlve_,"&lt;a href=""http://levelupstudio.com/plume"" rel=""nofollow""&gt;Plume for Android&lt;/a&gt;",People On My Timeline Talkin Abt Tornado Sirens Going Off.! Where's This At.?,233707479
182288693,false,finalized,6,7/18/2012 10:40:31,Personal message,0.8025,,,Wed May 25 05:57:56 AST 2011,FALSE,tornado,73221232094486496,-1,-1,,-1,null,-1,剔䕕,2,wharman,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;"," @StrangerGirl2: It is nice to know in emergency I could scream, & somebody on Twitter would ""kinda"" be with me.  #tornado",6680762
182288694,false,finalized,7,7/18/2012 08:57:25,Other,0.8672,,,Thu May 26 06:55:20 AST 2011,FALSE,,73598062739730400,-1,-1,,-1,null,-1,FALSE,0,ZuriiCaritas,web,"Mi hermana al ver la noticia del tornado: ""Hay esos estadounidenses que no aprenden nada del cuento de los 3 puerquitos..""",283121644
182288695,false,finalized,6,7/18/2012 10:43:43,Personal message,0.6747,,,Sat May 28 02:48:19 AST 2011,FALSE,,74260675010109408,-1,-1,,-1,null,-1,剔䕕,2857,DemiUruguay,web, @ddlovato: The tornado in dfw has just hit by best friend's neighborhood... I'm really really nervous right now.. please pray for @m_ ...,119534276
182288696,false,finalized,5,7/18/2012 09:46:11,Informative (Indirect),1.0,,,Wed May 25 05:48:26 AST 2011,FALSE,,73218838719770592,-1,-1,,-1,null,-1,FALSE,0,OtherMBWilliams,"&lt;a href=""http://twitterfeed.com"" rel=""nofollow""&gt;twitterfeed&lt;/a&gt;"," @MB_Williams MB_Williams: Tornado, storms kill 4 near Oklahoma City, officials say  http://tiny.ly/qZ3y http://bit.ly/kLPwGN",288754014
182288697,false,finalized,3,7/18/2012 09:16:06,Informative (Indirect),0.6585,,,Tue May 24 15:20:29 AST 2011,FALSE,Joplin/tornado,73000412524978096,-1,-1,,-1,null,-1,FALSE,0,3haussies,"&lt;a href=""http://levelupstudio.com/plume"" rel=""nofollow""&gt;Plume for Android&lt;/a&gt;", @kathygriffin Watching you good folks & rescuers in #Joplin on the news. Devastation beyond imagine. Support @RedCross #tornado relief.,24992380
182288698,false,finalized,4,7/18/2012 09:31:47,Personal message,1.0,,,Mon May 30 00:54:09 AST 2011,FALSE,,74956721184964608,-1,-1,,-1,null,-1,FALSE,0,__thatNERDYgirl,web,Omg! That tornado warning just scared the crap out of me!,183465161
182288699,false,finalized,5,7/18/2012 09:56:41,Personal message,1.0,,,Thu Jun 02 01:53:16 AST 2011,FALSE,,76058759574716400,-1,-1,,76058460063670208,MinzyStarr,154560893,FALSE,0,foreverkpop08,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;","@MinzyStarr it's good. We just missed a storm, and there was tornado stuff in MA. It's cooling off now thank god",216576779
182288700,false,finalized,4,7/18/2012 09:46:36,Informative (Indirect),0.7658,,,Fri May 27 23:52:58 AST 2011,FALSE,,74216546880323504,-1,-1,,-1,null,-1,FALSE,0,fayetteville_ar,"&lt;a href=""http://twitterfeed.com"" rel=""nofollow""&gt;twitterfeed&lt;/a&gt;",Web Extra: 11-Year-Old Tornado Survivor Speaks: A young survivor of the tornado that hit Franklin and Johnson co... http://bit.ly/iUA5F3,18481269
182288701,false,finalized,4,7/18/2012 11:41:35,Informative (Direct),0.527,,,Thu May 26 03:39:05 AST 2011,FALSE,tornado,73548677137964992,-1,-1,,-1,null,-1,FALSE,0,samferg21,web,"#tornado watch; needless to say, im freaking out. and the most important part of my survival kit is missing &lt;/3",185009365
182288702,false,finalized,6,7/18/2012 09:51:38,Informative (Indirect),0.7119,,,Mon May 23 13:35:49 AST 2011,FALSE,Joplin/motornados,72611686779072496,-1,-1,,-1,null,-1,剔䕕,260,SvrStrmChsrs,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;", @NBCActionNews: 89 confirmed deaths in #Joplin tornado #motornados,30118510
182288703,false,finalized,4,7/18/2012 10:45:04,Informative (Direct),0.5492,,,Wed May 25 06:41:02 AST 2011,FALSE,prayforjoplin/joplin,73232077675442096,-1,-1,,-1,null,-1,FALSE,0,meetjuliet,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",If everything is where you left it earlier...you're blessed #prayforjoplin #joplin,243464318
182288704,false,finalized,5,7/18/2012 11:21:52,Informative (Indirect),0.6419,,,Fri Jun 03 00:24:04 AST 2011,FALSE,SpringfieldMassachusetts,76398699361738704,-1,-1,,-1,null,-1,FALSE,0,AshleyBoasso,"&lt;a href=""http://getglue.com"" rel=""nofollow""&gt;GetGlue.com&lt;/a&gt;",So sad a mom died saving her daughter yesterday during the tornado http://bit.ly/jFrSjA @GetGlue #SpringfieldMassachusetts,23898335
182288705,false,finalized,3,7/18/2012 11:09:36,Informative (Indirect),0.6916,,,Wed May 25 06:34:29 AST 2011,FALSE,,73230430811328496,-1,-1,,-1,null,-1,FALSE,0,truckinwife,"&lt;a href=""http://ubersocial.com"" rel=""nofollow""&gt;UberSocial&lt;/a&gt;", @WomenTruckers: D/FW has taken Passengers off planes to take cover for Tornado Activity in Area //Desiree are you the tornado savior now?,34413416
182288706,false,finalized,5,7/18/2012 09:05:54,Informative (Indirect),0.8335,,,Thu May 26 02:05:13 AST 2011,FALSE,,73525053031067600,-1,-1,,-1,null,-1,FALSE,0,Celso_N,"&lt;a href=""http://www.google.com/"" rel=""nofollow""&gt;Google&lt;/a&gt;",I liked a @YouTube video http://youtu.be/xVOsKlwDWHo?a Devastating Tornado in Joplin Fund Raiser,54662618
182288707,false,finalized,5,7/18/2012 11:21:55,Personal message,0.8052,,,Sun May 29 21:48:10 AST 2011,FALSE,Joplin,74909914841104304,-1,-1,,-1,null,-1,剔䕕,1,springfieldNL,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;"," @KathrynWallNL: The piano prelude has begun. Playing ""It is well with my soul"" #Joplin",20624061
182288708,false,finalized,5,7/18/2012 09:02:14,Informative (Indirect),0.7863,,,Sun May 29 23:27:46 AST 2011,FALSE,joplin,74934980530290592,-1,-1,,-1,null,-1,FALSE,0,b_sorensen,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;","MT @StJohnsHealth: Dr. Charles Ro, St. John's Regional Med. Ctr, is prepping for first surgery at the new... http://fb.me/11m8Y08AL #joplin",31409510
182288709,false,finalized,4,7/18/2012 11:28:18,Informative (Indirect),0.7441,,,Wed May 25 05:32:16 AST 2011,FALSE,,73214773445144496,-1,-1,,-1,null,-1,剔䕕,69,LeapOfFaith_13,web, @tjholmes: Weather spotters confirm a tornado is on the ground moving toward Joplin.,16078257
182288710,false,finalized,3,7/18/2012 08:49:38,Other,0.6652,,,Thu Jun 02 02:05:09 AST 2011,FALSE,,76061753997393904,-1,-1,,-1,null,-1,FALSE,0,anniealpha1,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;",Eating like a tornado!,97284779
182288711,false,finalized,5,7/18/2012 09:16:40,Informative (Direct),0.6321,,,Sun May 29 22:04:05 AST 2011,FALSE,,74913922116878304,-1,-1,,74908132823924704,disenchanted247,268132028,FALSE,0,MikeHamernik,web,@imleftbehind I checked & sirens prob shouldn't have gone off in Crete b/c it was not in the tornado warning. better safe than sorry  ty!,44270952
182288712,false,finalized,4,7/18/2012 09:50:38,Personal message,1.0,,,,,,78105156209737696,,,,,,,,,,,@MO2Do Shari. Know the weather well. 2 years living in canton Mo undergrad @culverstocktoncollege,
182288713,false,finalized,5,7/18/2012 09:08:00,Informative (Indirect),1.0,,,Thu Jun 02 17:14:33 AST 2011,FALSE,,76290608683155392,-1,-1,,-1,null,-1,剔䕕,50,ianCcain,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;"," @GMA: 18 tornado reports yesterday including 7 in Massachusetts, 4 in California and the rest in Nebraska and Kansas (via NWS)",32822825
182288714,false,finalized,5,7/18/2012 11:26:06,Informative (Indirect),0.7965,,,Wed May 25 21:48:05 AST 2011,FALSE,,73460343657086896,-1,-1,,-1,null,-1,剔䕕,5,ChrisTHEBLUEONE,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;", @Kentuckyweather: Tornado Watch for northern Ky until 9pm EDT,34986102
182288715,false,finalized,4,7/18/2012 09:07:01,Other,0.7913,,,Fri Jun 03 11:26:40 AST 2011,FALSE,,76565450108051392,-1,-1,,-1,null,-1,剔䕕,1,nsyadneli,"&lt;a href=""http://ubersocial.com"" rel=""nofollow""&gt;UberSocial&lt;/a&gt;", @luciamarinaa: Haduuhh  @Undyenk: Wow! 'tornado' hehe :'p RW @_ctoonkz_: @luciamarinaa dan @denelii rebutan marga panggabean...haha ...,253429677
182288716,false,finalized,5,7/18/2012 09:46:11,Informative (Direct),0.7968,,,Thu Jun 02 22:09:51 AST 2011,FALSE,,76364923806027696,-1,-1,,-1,null,-1,剔䕕,5,wildkit72,"&lt;a href=""http://mobile.twitter.com"" rel=""nofollow""&gt;Mobile Web&lt;/a&gt;"," @GabeCarimi: At West Town Mall helping out 93.1 Jamz collect water for the tornado victims in Joplin.  They're here till 6, stop by a ...",238009765
182288717,false,finalized,4,7/18/2012 11:26:06,Other,0.5233,,,Mon May 30 00:41:09 AST 2011,FALSE,,74953447438426096,-1,-1,,-1,null,-1,FALSE,0,NintendoRev,"&lt;a href=""http://www.metrotwit.com/"" rel=""nofollow""&gt;MetroTwit&lt;/a&gt;",BRB TORNADO.,14925529
182288718,false,finalized,5,7/18/2012 08:38:27,Personal message,0.807,,,Thu May 26 04:13:44 AST 2011,FALSE,,73557397351825408,-1,-1,,-1,null,-1,FALSE,0,NewYorkKid87,"&lt;a href=""http://levelupstudio.com/plume"" rel=""nofollow""&gt;Plume for Android&lt;/a&gt;",GOIN TO SEE HANGOVER 2 TONIGHT AT 12....SO READY FOR TORNADO SHIT TO BE OVER WITH......,153572862
182288719,false,finalized,5,7/18/2012 09:56:35,Informative (Direct),0.6018,,,Fri May 27 19:32:07 AST 2011,FALSE,,74150900888907696,-1,-1,,-1,null,-1,FALSE,0,ASAP_Foxy,"&lt;a href=""http://seesmic.com/"" rel=""nofollow""&gt;Seesmic&lt;/a&gt;",I swear to god if theres one more tweet about thunderstorms and tornados in TORNADO SEASON meaning the rapture im unfollowing you,43435686
182288720,false,finalized,6,7/18/2012 10:55:25,Informative (Direct),0.6563,,,Mon May 30 01:11:29 AST 2011,FALSE,,74961083147886496,-1,-1,,-1,null,-1,FALSE,0,__Road2Riches__,"&lt;a href=""http://levelupstudio.com/plume"" rel=""nofollow""&gt;Plume for Android&lt;/a&gt;",Everybody go in y'all basements tornado coming lol..,235372915
182288721,false,finalized,5,7/18/2012 10:43:43,Personal message,1.0,,,Wed May 25 06:42:38 AST 2011,FALSE,,73232480647397296,-1,-1,,-1,null,-1,FALSE,0,Crayons15,web,i feel so bad for all these tornado victims. i can't even imagine...,7332472
182288722,true,golden,16,7/18/2012 20:21:29,Informative (Direct),0.8894,Informative (Direct),,Thu May 26 02:13:38 AST 2011,FALSE,inwx,73527171116830704,-1,-1,,-1,null,-1,剔䕕,1,David0Monroe,web, @Hazewalker:  @david0monroe: Tornado sirens going off now in Cumberland #inwx  I Just Tweeted that!,14507734
182288723,false,finalized,4,7/18/2012 15:29:59,Informative (Direct),0.5009,,,Wed May 25 03:32:47 AST 2011,FALSE,,73184704622370800,-1,-1,,-1,null,-1,剔䕕,1,ShantaFabulous,"&lt;a href=""http://twidroyd.com"" rel=""nofollow""&gt;twidroyd&lt;/a&gt;", @Daradondo: the tornado  http://twitpic.com/5248yt,29381752
182288724,false,finalized,5,7/18/2012 09:26:26,Informative (Indirect),1.0,,,Thu Jun 02 07:52:53 AST 2011,FALSE,,76149261905051600,-1,-1,,-1,null,-1,FALSE,0,realnewslive,"&lt;a href=""http://www.tumblr.com/"" rel=""nofollow""&gt;Tumblr&lt;/a&gt;",Photo: No More Missing After Joplin Tornado; 134 Dead Officials say they have accounted for all the people... http://tumblr.com/xg12suu0pt,277792122
182288725,false,finalized,5,7/18/2012 09:07:01,Informative (Indirect),0.4128,,,Sun Jun 12 22:33:01 AST 2011,FALSE,donate/joplin/tornado,79994632649445296,-1,-1,,79984679058542496,iMommygame,249136128,FALSE,0,lomargie,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",@iMommygame Thank you for the RT! #donate #joplin #tornado,47759008
182288726,false,finalized,3,7/18/2012 08:54:40,Personal message,0.6764,,,Sat May 28 13:37:36 AST 2011,FALSE,joplin,74424071462461408,-1,-1,,-1,null,-1,FALSE,0,AmyStevens_,"&lt;a href=""http://twitter.com/tweetbutton"" rel=""nofollow""&gt;Tweet Button&lt;/a&gt;",I update my post re Will with great sadness. Today in Joplin: http://t.co/PSgYyqN #joplin,154746303
182288727,true,golden,16,7/18/2012 20:19:24,Personal message,0.8787,Personal message,,Fri Jun 03 04:53:25 AST 2011,FALSE,tornado,76466484725022704,-1,-1,,-1,null,-1,FALSE,0,morvenwestfield,"&lt;a href=""http://www.hootsuite.com"" rel=""nofollow""&gt;HootSuite&lt;/a&gt;","The #tornado in MA missed us and, as far as I know, my friends & family. Thankful 4 that.",57068028
182288728,false,finalized,3,7/18/2012 09:04:06,Personal message,0.6422,,,Mon May 30 01:05:08 AST 2011,FALSE,,74959485705269200,-1,-1,,-1,null,-1,FALSE,0,iam_SweetTi,"&lt;a href=""http://mobile.twitter.com"" rel=""nofollow""&gt;Mobile Web&lt;/a&gt;","Tornado warning! Well if it ""comes"" hide in a room with no windows and loose objects! Preferable the bathroom.",118593012
182288729,false,finalized,6,7/18/2012 11:31:32,Other,0.6805,,,Wed May 25 19:31:21 AST 2011,FALSE,zininn,73425935965233104,-1,-1,,-1,null,-1,FALSE,0,irenevanstraale,"&lt;a href=""http://mobile.twitter.com"" rel=""nofollow""&gt;Mobile Web&lt;/a&gt;",zometteen handbal tegen tornado! #zininn,120740220
182288730,false,finalized,5,7/18/2012 11:26:06,Informative (Direct),0.6298,,,Thu May 26 21:24:32 AST 2011,FALSE,,73816805046620096,-1,-1,,-1,null,-1,FALSE,0,IHateDivas,"&lt;a href=""http://twitterfeed.com"" rel=""nofollow""&gt;twitterfeed&lt;/a&gt;",DivaDOD: My cousin ran outside his tornado shelter in Oklahoma City to take this picture.:    submitted by  Neug... http://bit.ly/j8zwR4,104354754
182288731,false,finalized,4,7/18/2012 08:32:46,Other,1.0,,,Wed May 25 14:07:08 AST 2011,FALSE,,73344341325791200,-1,-1,,-1,null,-1,FALSE,0,_gtoselli_,"&lt;a href=""http://twitterfeed.com"" rel=""nofollow""&gt;twitterfeed&lt;/a&gt;",[G1] Oito morrem com passagem de tornado nos Estados Unidos: Pouca coisa ficou de pé. Casas foram derrubadas. O ... http://glo.bo/jBt8et,71637810
182288732,false,finalized,4,7/18/2012 11:25:15,Informative (Indirect),0.518,,,Wed May 25 21:23:16 AST 2011,FALSE,,73454097348562896,-1,-1,,-1,null,-1,FALSE,3,SWATChasers,web,Tornado sirens going off in Marion County (Indianapolis) as severe thunderstorm warning gets issued during a tornado watch.,282865138
182288733,false,finalized,5,7/18/2012 11:26:06,Informative (Indirect),0.5977,,,Wed Jun 08 07:00:58 AST 2011,FALSE,,78310524227551200,-1,-1,,-1,null,-1,FALSE,0,whensafetyfails,web,From inside the hospital inside the tornado that hit Joplin. - http://www.kevinmd.com/blog/2011/05/happened-hospital-joplin-mo-tornado.html,244529436
182288734,false,finalized,6,7/18/2012 09:41:11,Personal message,0.5045,,,Sun Jun 12 03:12:34 AST 2011,FALSE,,79702595375075296,-1,-1,,-1,null,-1,剔䕕,1,Osumpinkgirl,"&lt;a href=""http://www.echofon.com/"" rel=""nofollow""&gt;Echofon&lt;/a&gt;", @Ramblon1: Tornado warnings here.......again!,184955018
182288735,false,finalized,5,7/18/2012 11:30:52,Informative (Indirect),0.6184,,,Tue May 24 02:31:27 AST 2011,FALSE,Joplin/MOTornado,72806878165479392,-1,-1,,-1,null,-1,FALSE,3,41ActionNews,"&lt;a href=""http://www.nbcactionnews.com"" rel=""nofollow""&gt;nbcactionnews.com&lt;/a&gt;",National Weather Service: #Joplin storm was an EF4 with winds up to 198 mph #MOTornado http://pub.vitrue.com/PYi,32545745
182288736,false,finalized,3,7/18/2012 11:09:36,Informative (Indirect),0.6617,,,Wed May 25 20:38:53 AST 2011,FALSE,,73442930588790704,-1,-1,,-1,null,-1,FALSE,0,OverlandParkCC,"&lt;a href=""http://www.facebook.com/twitter"" rel=""nofollow""&gt;Facebook&lt;/a&gt;",Waiting out the Tornado warning at OPCC.  Glad everyone is safe! http://fb.me/RF5uGhGg,48433255
182288737,false,finalized,4,7/18/2012 10:33:22,Informative (Direct),0.7504,,,Wed May 25 23:27:53 AST 2011,FALSE,,73485460797784000,-1,-1,,-1,null,-1,FALSE,0,DixieCream,web,the air smells of Tornado,234885330
182288738,false,finalized,3,7/18/2012 09:07:14,Informative (Direct),0.6814,,,Wed May 25 03:27:17 AST 2011,FALSE,,73183316551020496,-1,-1,,-1,null,-1,FALSE,0,KellyDHicks,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",Tornado Watch now for entire metro area.  Just issued.,24805198
182288739,false,finalized,4,7/18/2012 08:56:43,Informative (Indirect),1.0,,,Wed May 25 01:43:45 AST 2011,FALSE,Tornado,73157262033694704,-1,-1,,-1,null,-1,FALSE,0,TVReviewProgram,"&lt;a href=""http://www.hootsuite.com"" rel=""nofollow""&gt;HootSuite&lt;/a&gt;"," @TWCBreaking: #Tornado EMERGENCY coming from NWS for NW side of Norman, Moore, and south side of OKC.  TAKE SHELTER NOW.",14399422
182288740,false,finalized,5,7/18/2012 10:46:24,Informative (Indirect),0.7992,,,Thu Jun 02 02:23:49 AST 2011,FALSE,NYC/Springfield,76066450347012000,-1,-1,,-1,null,-1,剔䕕,84,plantgirl1958,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;"," @Newsweek: A tornado warning in #NYC. A funnel in #Springfield, MA. Is this the new normal?! Our cover story this week: http://bit.ly ...",23978578
182288741,false,finalized,3,7/18/2012 11:09:36,Informative (Direct),0.3449,,,Mon Jun 06 09:09:31 AST 2011,FALSE,,77618097875464096,-1,-1,,-1,null,-1,剔䕕,4,onlyjanis,"&lt;a href=""http://motionobj.com/simplytweet"" rel=""nofollow""&gt;SimplyTweet&lt;/a&gt;"," @PigeonFriend: Like Dorothy, they survived a tornado and just want a safe & loving home where they will be loved for who they are htt ...",33439936
182288742,false,finalized,4,7/18/2012 15:29:59,Informative (Indirect),0.7649,,,Mon May 23 11:38:24 AST 2011,FALSE,JoplinTornado,72582134660992992,-1,-1,,-1,null,-1,FALSE,1,Fox19Katy,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;"," @StephanieAbrams: If #JoplinTornado rated EF4, make it as strong/poss stronger than any on rec there (back to 1880) -Dr.Forbes",112396470
182288743,false,finalized,4,7/18/2012 09:50:38,Personal message,0.7521,,,Sun May 29 23:28:29 AST 2011,FALSE,,74935160260399104,-1,-1,,-1,null,-1,FALSE,0,MatthewRilley,web,tornado watch? I don't understand,271754009
182288744,false,finalized,4,7/18/2012 11:25:15,Personal message,0.7465,,,Mon Jun 06 03:53:53 AST 2011,FALSE,fb,77538665735274400,-1,-1,,-1,null,-1,FALSE,1,frpeterpreble,web,I have been on the go since 5am but it has been a GREAT day.  Lots of help for the tornado victims.  Thanks Southbridge! #fb,3311501
182288745,false,finalized,3,7/18/2012 08:37:38,Informative (Indirect),1.0,,,Wed May 25 22:33:06 AST 2011,FALSE,,73471674066022400,-1,-1,,-1,null,-1,FALSE,0,buzzinorlando,"&lt;a href=""http://dlvr.it"" rel=""nofollow""&gt;dlvr.it&lt;/a&gt;","Missing Child A Victim Of Historic Tornado Season: Teams of rescuers were out Wednesday in Canadian County,... http://dlvr.it/T001r",276167948
182288746,false,finalized,3,7/18/2012 09:05:58,Personal message,1.0,,,Mon May 30 01:35:05 AST 2011,FALSE,,74967021170851808,-1,-1,,74966355840991200,carmelieee,56889406,FALSE,0,__ashleyDUHH,"&lt;a href=""http://ubersocial.com"" rel=""nofollow""&gt;UberSocial&lt;/a&gt;","@carmelieee lmao ""get the fuck on and show me a tornado!""",127698488
182288747,false,finalized,4,7/18/2012 09:07:14,Personal message,0.7364,,,Fri May 27 21:03:19 AST 2011,FALSE,,74173853030563808,-1,-1,,74171100879265696,The_Real_MCB,25948496,FALSE,0,1of2Stews,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;","@The_Real_MCB Probably something stupid, like the tornado is punishment for homosexuals or taking a stance on Israel.",80922609
182288748,false,finalized,3,7/18/2012 09:50:13,Informative (Direct),1.0,,,Wed May 25 04:20:49 AST 2011,FALSE,,73196789225893792,-1,-1,,-1,null,-1,FALSE,0,AltTulsa,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;","Tornado sirens blaring in Brookside, but hail ended for now.",22076678
182288749,false,finalized,4,7/18/2012 09:56:41,Personal message,0.7512,,,Sat May 28 11:46:15 AST 2011,FALSE,,74396052253458400,-1,-1,,-1,null,-1,FALSE,0,danisaicaa,"&lt;a href=""http://www.snaptu.com"" rel=""nofollow""&gt;Snaptu&lt;/a&gt;", @OdhySevtiian: Have fun... Tornado vs Hysteria . Gilaaaa... :),103831447
182288750,false,finalized,4,7/18/2012 11:09:36,Informative (Indirect),0.4731,,,Tue May 24 06:12:14 AST 2011,FALSE,tornado,72862443516346304,-1,-1,,-1,null,-1,剔䕕,254,BeFearless4Life,web," @nytimes: 33 Striking photos of #tornado destruction in Joplin, Missouri: http://bit.ly/iu2a8O (via @in_focus)",61329838
